Date,ProductID,Category,WarehouseID,Region,SupplierID,Country,Risk_Score,Units_Received,Units_Sold,Inventory_On_Hand,Lead_Time_Days,Delivery_Status,Unit_Cost,Revenue_per_Unit,Inventory_Value,Revenue
2024-07-10,P001,Electronics,W05,Central,S01,USA,7,45,54,18,4,On-Time,801.9160928600253,997.0553598707737,14434.489671480454,53840.98943302178
2024-07-10,P002,Apparel,W01,North,S02,China,4,53,36,139,5,On-Time,832.4965012845746,1116.7269286506973,115717.01367855587,40202.16943142511
2024-07-10,P002,Apparel,W02,South,S02,China,4,46,37,91,2,Delayed,1297.4677224243187,1436.1536695591171,118069.56274061301,53137.685773687335
2024-07-10,P002,Apparel,W03,East,S02,China,4,65,36,54,11,On-Time,252.48322115019505,300.4690904346782,13634.093942110532,10816.887255648415
2024-07-10,P002,Apparel,W04,West,S02,China,4,49,51,17,8,On-Time,1613.0940135787384,2277.679095934075,27422.598230838554,116161.63389263784
2024-07-10,P002,Apparel,W05,Central,S02,China,4,52,47,67,2,On-Time,737.7963602257123,1000.7644257693227,49432.356135122725,47035.92801115817
2024-07-10,P003,Food,W01,North,S03,Germany,1,49,38,3,3,On-Time,1810.342753915593,2494.4248433156645,5431.028261746779,94788.14404599526
2024-07-10,P003,Food,W02,South,S03,Germany,1,49,44,39,2,On-Time,1815.6607356008717,2682.4022269990414,70810.768688434,118025.69798795783
2024-07-10,P003,Food,W03,East,S03,Germany,1,57,30,95,4,Delayed,1405.3958460111874,1982.5650528785688,133512.6053710628,59476.95158635706
2024-07-10,P003,Food,W04,West,S03,Germany,1,52,43,148,2,On-Time,791.9400863174152,1161.3000010630205,117207.13277497745,49935.90004570988
2024-07-10,P003,Food,W05,Central,S03,Germany,1,37,44,91,13,On-Time,1192.7872845311126,1497.6993096505403,108543.64289233125,65898.76962462378
2024-07-10,P004,Electronics,W01,North,S01,USA,7,49,45,49,12,On-Time,253.99581671301422,316.4990932889826,12445.795018937697,14242.459198004217
2024-07-10,P004,Electronics,W02,South,S01,USA,7,44,41,76,6,Delayed,1026.5272279701358,1510.9403137258455,78016.06932573032,61948.552862759665
2024-07-10,P004,Electronics,W03,East,S01,USA,7,63,42,73,9,On-Time,1682.1914512367582,2057.633129081967,122799.97594028334,86420.59142144262
2024-07-10,P004,Electronics,W04,West,S01,USA,7,57,52,73,2,On-Time,649.6634663428906,883.0017265868601,47425.433043031015,45916.08978251672
2024-07-10,P004,Electronics,W05,Central,S01,USA,7,44,36,33,6,On-Time,217.28020931821965,305.78641489863776,7170.246907501249,11008.31093635096
2024-07-10,P005,Home Goods,W01,North,S04,Japan,7,41,36,97,5,On-Time,1977.9104567506108,2688.868761704867,191857.31430480926,96799.27542137522
2024-07-10,P005,Home Goods,W02,South,S04,Japan,7,44,47,122,4,On-Time,1381.3282461227006,1705.1840439422438,168522.04602696947,80143.65006528546
2024-07-10,P005,Home Goods,W03,East,S04,Japan,7,53,51,55,6,On-Time,1486.6075246003672,2077.9648546352523,81763.4138530202,105976.20758639787
2024-07-10,P005,Home Goods,W04,West,S04,Japan,7,51,54,147,11,Delayed,595.0765199773732,728.2710763817233,87476.24843667386,39326.63812461306
2024-07-10,P005,Home Goods,W05,Central,S04,Japan,7,40,53,83,7,On-Time,1795.0718558412843,2011.3029581099636,148990.9640348266,106599.05677982807
2024-07-10,P006,Apparel,W01,North,S02,China,4,53,40,111,3,On-Time,247.19071356519873,307.3212042120449,27438.16920573706,12292.848168481796
2024-07-10,P006,Apparel,W02,South,S02,China,4,38,51,8,6,On-Time,1989.2115707449193,2954.986092054305,15913.692565959354,150704.29069476956
2024-07-10,P006,Apparel,W03,East,S02,China,4,59,35,63,7,On-Time,1546.5211369476276,1745.7779019730513,97430.83162770054,61102.226569056795
2024-07-10,P006,Apparel,W04,West,S02,China,4,45,48,140,7,On-Time,588.1712189877331,877.9723032462107,82343.97065828263,42142.67055581811
2024-07-10,P006,Apparel,W05,Central,S02,China,4,47,60,95,9,On-Time,910.0099052162511,1261.7750913263633,86450.94099554386,75706.5054795818
2024-07-10,P007,Food,W01,North,S03,Germany,1,53,49,41,4,Delayed,1842.6020629786576,2255.550823502572,75546.68458212496,110521.99035162602
2024-07-10,P007,Food,W02,South,S03,Germany,1,52,34,106,12,On-Time,1077.3909800428141,1398.344744020757,114203.4438845383,47543.721296705735
2024-07-10,P007,Food,W03,East,S03,Germany,1,61,52,136,13,On-Time,1197.7749482253594,1607.2721018539855,162897.39295864888,83578.14929640725
2024-07-10,P007,Food,W04,West,S03,Germany,1,48,44,134,13,On-Time,297.13029340334066,442.37519734274844,39815.45931604765,19464.50868308093
2024-07-10,P007,Food,W05,Central,S03,Germany,1,51,37,58,9,On-Time,246.23962358496203,279.4808761467919,14281.898167927799,10340.792417431301
2024-07-11,P001,Electronics,W01,North,S01,USA,7,37,55,29,14,On-Time,1855.322448124601,2754.6205774152445,53804.35099561343,151504.13175783845
2024-07-11,P001,Electronics,W02,South,S01,USA,7,43,42,107,10,On-Time,1653.0573412190522,2478.2336062736267,176877.1355104386,104085.81146349233
2024-07-11,P001,Electronics,W03,East,S01,USA,7,59,48,56,5,On-Time,856.7398179812811,1180.244045572767,47977.429806951746,56651.71418749281
2024-07-11,P001,Electronics,W04,West,S01,USA,7,61,48,40,9,Delayed,483.5114465867872,605.2347581560618,19340.45786347149,29051.26839149097
2024-07-11,P001,Electronics,W05,Central,S01,USA,7,36,43,46,8,On-Time,1481.7470011395567,1999.9737522861865,68160.3620524196,85998.87134830601
2024-07-11,P002,Apparel,W01,North,S02,China,4,54,36,25,9,On-Time,1315.9353661006087,1835.9369006129077,32898.38415251522,66093.72842206468
2024-07-11,P002,Apparel,W02,South,S02,China,4,49,48,63,2,On-Time,1809.0351484389516,2686.2147060337006,113969.21435165395,128938.30588961762
2024-07-11,P002,Apparel,W03,East,S02,China,4,56,44,94,4,On-Time,1515.4310678244922,1703.5303820033687,142450.52037550227,74955.33680814822
2024-07-11,P002,Apparel,W04,West,S02,China,4,46,44,10,12,On-Time,1671.5369688194764,2338.031947162666,16715.369688194765,102873.4056751573
2024-07-11,P002,Apparel,W05,Central,S02,China,4,49,52,147,4,On-Time,1101.032300459786,1640.2910856857077,161851.74816758855,85295.1364556568
2024-07-11,P003,Food,W01,North,S03,Germany,1,62,57,130,7,On-Time,938.603008452785,1390.5918317097223,122018.39109886206,79263.73440745418
2024-07-11,P003,Food,W02,South,S03,Germany,1,33,55,18,14,On-Time,1070.9092756005684,1330.003543571594,19276.366960810232,73150.19489643768
2024-07-11,P003,Food,W03,East,S03,Germany,1,51,48,44,14,On-Time,451.1771737846161,654.3086428017695,19851.79564652311,31406.814854484932
2024-07-11,P003,Food,W04,West,S03,Germany,1,59,51,2,7,On-Time,244.506877777121,340.7395670839351,489.013755554242,17377.71792128069
2024-07-11,P003,Food,W05,Central,S03,Germany,1,47,35,7,13,On-Time,804.6975632048209,1028.0592551891064,5632.882942433746,35982.073931618725
2024-07-11,P004,Electronics,W01,North,S01,USA,7,49,33,105,10,On-Time,261.9858681620874,376.2013515492996,27508.516157019178,12414.644601126887
2024-07-11,P004,Electronics,W02,South,S01,USA,7,43,45,101,6,On-Time,1675.6612928367504,2422.618694172448,169241.7905765118,109017.84123776016
2024-07-11,P004,Electronics,W03,East,S01,USA,7,40,34,133,7,On-Time,1469.3849637724438,1855.5041696779363,195428.20018173504,63087.141769049835
2024-07-11,P004,Electronics,W04,West,S01,USA,7,75,43,57,10,On-Time,201.28740720599117,282.76533769717514,11473.382210741496,12158.909520978532
2024-07-11,P004,Electronics,W05,Central,S01,USA,7,40,39,11,13,On-Time,1205.8209749804173,1501.7980907604076,13264.03072478459,58570.1255396559
2024-07-11,P005,Home Goods,W01,North,S04,Japan,7,52,45,24,9,On-Time,783.44814484885,1141.4225093026903,18802.7554763724,51364.01291862106
2024-07-11,P005,Home Goods,W02,South,S04,Japan,7,59,47,114,10,On-Time,750.6318330806445,954.064553399083,85572.02897119347,44841.0340097569
2024-07-11,P005,Home Goods,W03,East,S04,Japan,7,50,54,9,7,On-Time,1004.3546891153815,1349.478805588488,9039.192202038434,72871.85550177835
2024-07-11,P005,Home Goods,W04,West,S04,Japan,7,45,48,30,5,Delayed,1956.893630107734,2553.621079500272,58706.80890323202,122573.81181601307
2024-07-11,P005,Home Goods,W05,Central,S04,Japan,7,54,36,56,5,On-Time,950.5919827958519,1084.4539363058145,53233.15103656771,39040.34170700932
2024-07-11,P006,Apparel,W01,North,S02,China,4,50,37,86,9,On-Time,923.7759616846545,1374.7345802689415,79444.73270488028,50865.17946995083
2024-07-11,P006,Apparel,W02,South,S02,China,4,47,39,145,10,On-Time,1221.2821861868802,1437.6256593190296,177085.91699709764,56067.400713442155
2024-07-11,P006,Apparel,W03,East,S02,China,4,48,42,119,11,On-Time,930.3888099712927,1292.5741927772692,110716.26838658383,54288.11609664531
2024-07-11,P006,Apparel,W04,West,S02,China,4,49,36,19,12,On-Time,1657.7746932766051,2096.604657068349,31497.719172255496,75477.76765446056
2024-07-11,P006,Apparel,W05,Central,S02,China,4,47,35,129,11,On-Time,1826.3704162613403,2382.0616510009304,235601.7836977129,83372.15778503257
2024-07-11,P007,Food,W01,North,S03,Germany,1,51,51,91,6,On-Time,1446.286735578763,1685.9423975855473,131612.09293766745,85983.06227686291
2024-07-11,P007,Food,W02,South,S03,Germany,1,46,51,43,3,On-Time,761.2043611767552,1105.141533069626,32731.787530600475,56362.21818655092
2024-07-11,P007,Food,W03,East,S03,Germany,1,40,40,97,12,On-Time,819.9546356511996,1154.5670398563148,79535.59965816636,46182.68159425259
2024-07-11,P007,Food,W04,West,S03,Germany,1,63,56,106,10,On-Time,735.3446922915316,1102.918946979934,77946.53738290234,61763.4610308763
2024-07-11,P007,Food,W05,Central,S03,Germany,1,50,47,142,11,On-Time,1933.1148446249092,2154.121348931593,274502.3079367371,101243.70339978486
2024-07-12,P001,Electronics,W01,North,S01,USA,7,44,44,119,5,On-Time,200.93044098459313,224.7475691816916,23910.722477166582,9888.89304399443
2024-07-12,P001,Electronics,W02,South,S01,USA,7,48,42,26,12,On-Time,695.3375948586829,951.3456711858748,18078.777466325755,39956.518189806746
2024-07-12,P001,Electronics,W03,East,S01,USA,7,60,51,59,13,On-Time,1569.376295134158,2249.9089977881886,92593.20141291532,114745.35888719762
2024-07-12,P001,Electronics,W04,West,S01,USA,7,51,61,104,2,Delayed,1753.365650236643,2381.0960267947703,182350.02762461087,145246.85763448098
2024-07-12,P001,Electronics,W05,Central,S01,USA,7,52,48,143,4,Delayed,1770.5689745392685,2625.8901477387712,253191.3633591154,126042.72709146101
2024-07-12,P002,Apparel,W01,North,S02,China,4,50,56,131,9,Delayed,796.4782014534387,937.0943845775331,104338.64439040047,52477.28553634186
2024-07-12,P002,Apparel,W02,South,S02,China,4,50,49,95,7,On-Time,492.22953128292784,620.3273880373272,46761.80547187814,30396.042013829032
2024-07-12,P002,Apparel,W03,East,S02,China,4,38,42,107,13,On-Time,1152.4368838019873,1480.267705243752,123310.74656681264,62171.24362023758
2024-07-12,P002,Apparel,W04,West,S02,China,4,51,51,150,9,On-Time,356.53748694676125,468.9597606909147,53480.62304201419,23916.94779523665
2024-07-12,P002,Apparel,W05,Central,S02,China,4,48,44,105,13,On-Time,542.7746699163763,764.1931945573205,56991.34034121951,33624.5005605221
2024-07-12,P003,Food,W01,North,S03,Germany,1,44,43,107,6,On-Time,620.4348857145108,756.2550664365177,66386.53277145265,32518.96785677026
2024-07-12,P003,Food,W02,South,S03,Germany,1,55,55,117,3,On-Time,238.5638678566364,350.35307401785934,27911.97253922646,19269.419070982265
2024-07-12,P003,Food,W03,East,S03,Germany,1,56,48,17,8,On-Time,960.040740570043,1066.9020940547828,16320.69258969073,51211.300514629576
2024-07-12,P003,Food,W04,West,S03,Germany,1,52,33,133,3,Delayed,900.8842618513519,1227.7534032011204,119817.6068262298,40515.86230563697
2024-07-12,P003,Food,W05,Central,S03,Germany,1,54,57,79,5,Delayed,1617.6023582348018,2315.5794979424163,127790.58630054934,131988.03138271772
2024-07-12,P004,Electronics,W01,North,S01,USA,7,38,55,17,14,On-Time,1025.1692265866513,1302.823026678249,17427.876851973073,71655.2664673037
2024-07-12,P004,Electronics,W02,South,S01,USA,7,42,51,75,3,On-Time,1486.100214338875,2140.770060585482,111457.51607541562,109179.27308985959
2024-07-12,P004,Electronics,W03,East,S01,USA,7,60,61,46,11,On-Time,424.8167631555052,521.1641623460664,19541.57110515324,31791.01390311005
2024-07-12,P004,Electronics,W04,West,S01,USA,7,45,58,121,9,On-Time,225.24730477964206,274.2185170043716,27254.92387833669,15904.673986253554
2024-07-12,P004,Electronics,W05,Central,S01,USA,7,49,42,39,5,Delayed,247.3394679810611,343.31994363407534,9646.239251261382,14419.437632631165
2024-07-12,P005,Home Goods,W01,North,S04,Japan,7,51,50,74,10,On-Time,230.12985646537197,335.46912901413305,17029.609378437526,16773.456450706653
2024-07-12,P005,Home Goods,W02,South,S04,Japan,7,40,47,39,13,On-Time,1630.4646752675917,2351.9080175686568,63588.12233543608,110539.67682572687
2024-07-12,P005,Home Goods,W03,East,S04,Japan,7,38,45,30,5,On-Time,1727.59030699895,1923.8318744742328,51827.709209968496,86572.43435134047
2024-07-12,P005,Home Goods,W04,West,S04,Japan,7,51,46,27,3,On-Time,1970.3264688433485,2171.164586246386,53198.81465877041,99873.57096733376
2024-07-12,P005,Home Goods,W05,Central,S04,Japan,7,39,45,19,5,Delayed,1386.8219123216136,2055.041019164682,26349.61633411066,92476.84586241069
2024-07-12,P006,Apparel,W01,North,S02,China,4,52,40,78,11,On-Time,1143.2196957940373,1578.0900721457588,89171.13627193491,63123.60288583035
2024-07-12,P006,Apparel,W02,South,S02,China,4,53,49,90,3,Delayed,620.4363309861876,837.4306721674791,55839.26978875689,41034.10293620647
2024-07-12,P006,Apparel,W03,East,S02,China,4,34,45,2,8,Delayed,1614.1413541957534,2344.7651561130065,3228.2827083915067,105514.43202508529
2024-07-12,P006,Apparel,W04,West,S02,China,4,39,47,143,14,On-Time,1799.1766112455066,2555.048061415935,257282.25540810745,120087.25888654895
2024-07-12,P006,Apparel,W05,Central,S02,China,4,56,48,68,2,Delayed,1913.3263475938975,2151.221991734514,130106.19163638503,103258.65560325669
2024-07-12,P007,Food,W01,North,S03,Germany,1,46,54,54,6,On-Time,1614.1103938757365,2368.4403316179732,87161.96126928976,127895.77790737056
2024-07-12,P007,Food,W02,South,S03,Germany,1,38,46,2,12,On-Time,956.1246892715606,1198.8300170913983,1912.249378543121,55146.18078620432
2024-07-12,P007,Food,W03,East,S03,Germany,1,51,49,34,10,On-Time,1423.2180847662833,1930.9066416243866,48389.41488205363,94614.42543959494
2024-07-12,P007,Food,W04,West,S03,Germany,1,47,26,9,14,On-Time,916.458876168437,1371.994839290153,8248.129885515933,35671.86582154398
2024-07-12,P007,Food,W05,Central,S03,Germany,1,51,44,134,7,On-Time,802.6802285708311,969.953888641829,107559.15062849136,42677.97110024048
2024-07-13,P001,Electronics,W01,North,S01,USA,7,50,44,98,13,Delayed,654.7513082173296,739.8723493454505,64165.62820529829,32554.383371199823
2024-07-13,P001,Electronics,W02,South,S01,USA,7,54,40,94,7,On-Time,687.9996633563987,769.1526846145024,64671.96835550148,30766.107384580097
2024-07-13,P001,Electronics,W03,East,S01,USA,7,56,62,106,7,On-Time,295.130465340818,410.74357022847715,31283.829326126706,25466.101354165585
2024-07-13,P001,Electronics,W04,West,S01,USA,7,62,42,35,3,On-Time,1793.4064721081493,2286.7502867470616,62769.226523785226,96043.51204337658
2024-07-13,P001,Electronics,W05,Central,S01,USA,7,49,48,50,6,Delayed,862.7271191389149,1131.178373697401,43136.35595694574,54296.56193747524
2024-07-13,P002,Apparel,W01,North,S02,China,4,55,39,11,7,On-Time,731.4731818360112,872.7151699020768,8046.205000196123,34035.89162618099
2024-07-13,P002,Apparel,W02,South,S02,China,4,48,48,45,8,On-Time,1749.603985202984,2144.45053514206,78732.17933413427,102933.62568681888
2024-07-13,P002,Apparel,W03,East,S02,China,4,58,44,56,8,On-Time,475.2292926250601,576.9791232109509,26612.840387003365,25387.08142128184
2024-07-13,P002,Apparel,W04,West,S02,China,4,47,41,100,5,On-Time,1450.0548162686744,1635.6953496532328,145005.48162686743,67063.50933578254
2024-07-13,P002,Apparel,W05,Central,S02,China,4,36,41,57,11,On-Time,736.3647126104867,860.1134492221242,41972.78861879774,35264.651418107096
2024-07-13,P003,Food,W01,North,S03,Germany,1,54,43,107,13,On-Time,806.9523599419381,894.6175431435786,86343.90251378737,38468.55435517388
2024-07-13,P003,Food,W02,South,S03,Germany,1,54,37,130,4,On-Time,1788.5609904651753,2168.7724345431343,232512.9287604728,80244.58007809597
2024-07-13,P003,Food,W03,East,S03,Germany,1,40,45,74,11,On-Time,1735.1638915428098,2168.4929249241027,128402.12797416792,97582.18162158462
2024-07-13,P003,Food,W04,West,S03,Germany,1,56,48,137,12,On-Time,1197.5964505951995,1691.5436892771172,164070.71373154232,81194.09708530162
2024-07-13,P003,Food,W05,Central,S03,Germany,1,45,38,29,9,On-Time,1718.3395351867723,2399.533605281638,49831.846520416395,91182.27700070223
2024-07-13,P004,Electronics,W01,North,S01,USA,7,52,48,106,13,On-Time,1209.8447099601194,1415.929145211633,128243.53925577266,67964.59897015839
2024-07-13,P004,Electronics,W02,South,S01,USA,7,54,49,99,6,On-Time,841.1072731695714,1151.6891014755683,83269.62004378757,56432.76597230285
2024-07-13,P004,Electronics,W03,East,S01,USA,7,44,51,8,11,On-Time,379.21855503162647,522.521609086639,3033.7484402530117,26648.60206341859
2024-07-13,P004,Electronics,W04,West,S01,USA,7,44,40,41,3,On-Time,954.426101897458,1417.0280669219258,39131.47017779578,56681.12267687703
2024-07-13,P004,Electronics,W05,Central,S01,USA,7,76,41,139,4,On-Time,1352.5032250802465,1652.2441907420039,187997.94828615425,67742.01182042217
2024-07-13,P005,Home Goods,W01,North,S04,Japan,7,57,47,52,12,On-Time,1184.7155285797164,1713.1439433388132,61605.20748614526,80517.76533692422
2024-07-13,P005,Home Goods,W02,South,S04,Japan,7,46,43,150,2,On-Time,313.91017040985787,410.4673188013256,47086.52556147868,17650.094708457
2024-07-13,P005,Home Goods,W03,East,S04,Japan,7,49,39,119,3,On-Time,623.0170695852912,764.786558188121,74139.03128064965,29826.67576933672
2024-07-13,P005,Home Goods,W04,West,S04,Japan,7,44,45,105,7,On-Time,1742.8624885443046,2063.050151283198,183000.561297152,92837.2568077439
2024-07-13,P005,Home Goods,W05,Central,S04,Japan,7,53,40,95,5,On-Time,1695.7474225624371,2489.0503032862453,161096.00514343154,99562.01213144981
2024-07-13,P006,Apparel,W01,North,S02,China,4,48,48,146,5,On-Time,343.8503641675285,391.3740010921046,50202.15316845916,18785.95205242102
2024-07-13,P006,Apparel,W02,South,S02,China,4,49,42,94,8,On-Time,1506.8820451866125,1822.396022689193,141646.91224754156,76540.6329529461
2024-07-13,P006,Apparel,W03,East,S02,China,4,45,32,40,7,On-Time,1385.330984934356,2026.2277453822412,55413.23939737424,64839.28785223172
2024-07-13,P006,Apparel,W04,West,S02,China,4,50,44,87,13,On-Time,392.60313196832124,587.446815220302,34156.472481243945,25847.65986969329
2024-07-13,P006,Apparel,W05,Central,S02,China,4,50,36,87,10,On-Time,904.6039109186006,1250.278444533781,78700.54024991825,45010.024003216124
2024-07-13,P007,Food,W01,North,S03,Germany,1,48,49,38,13,On-Time,1460.270691785796,1975.0982904626464,55490.286287860254,96779.81623266968
2024-07-13,P007,Food,W02,South,S03,Germany,1,44,43,121,13,Delayed,1837.390355553312,2444.0535950944804,222324.23302195076,105094.30458906265
2024-07-13,P007,Food,W03,East,S03,Germany,1,67,32,31,5,Delayed,1318.9878971395572,1777.9055423915568,40888.62481132627,56892.97735652982
2024-07-13,P007,Food,W04,West,S03,Germany,1,38,49,37,10,On-Time,569.5039708172374,687.7134916533017,21071.64692023778,33697.961091011784
2024-07-13,P007,Food,W05,Central,S03,Germany,1,43,27,7,7,On-Time,246.2120686025848,271.93741515131245,1723.4844802180935,7342.310209085436
2024-07-14,P001,Electronics,W01,North,S01,USA,7,47,54,89,2,On-Time,997.7772937024721,1117.9962505164099,88802.17913952001,60371.797527886134
2024-07-14,P001,Electronics,W02,South,S01,USA,7,51,59,71,8,On-Time,213.21464073927368,272.4141495076142,15138.23949248843,16072.434820949236
2024-07-14,P001,Electronics,W03,East,S01,USA,7,50,62,42,2,On-Time,347.726491197011,446.8950704247156,14604.512630274461,27707.494366332365
2024-07-14,P001,Electronics,W04,West,S01,USA,7,61,43,55,11,On-Time,1771.1914396197076,1981.756259428329,97415.52917908391,85215.51915541815
2024-07-14,P001,Electronics,W05,Central,S01,USA,7,51,40,41,5,On-Time,1459.5260192733613,1948.5143269985108,59840.56679020781,77940.57307994043
2024-07-14,P002,Apparel,W01,North,S02,China,4,56,38,37,7,On-Time,1532.2679133613672,1940.4257279153653,56693.91279437058,73736.17766078388
2024-07-14,P002,Apparel,W02,South,S02,China,4,52,38,64,3,On-Time,1767.1183446606203,2331.011220372936,113095.5740582797,88578.42637417157
2024-07-14,P002,Apparel,W03,East,S02,China,4,57,36,0,11,On-Time,1926.6255796115677,2510.4696430958275,0.0,90376.90715144979
2024-07-14,P002,Apparel,W04,West,S02,China,4,48,44,12,5,On-Time,709.660021316385,1037.4039667917423,8515.92025579662,45645.77453883666
2024-07-14,P002,Apparel,W05,Central,S02,China,4,35,40,87,4,Delayed,1262.6400363284774,1863.766860423948,109849.68316057754,74550.67441695792
2024-07-14,P003,Food,W01,North,S03,Germany,1,56,36,90,10,On-Time,447.8665000029496,541.3841908190076,40307.985000265464,19489.830869484274
2024-07-14,P003,Food,W02,South,S03,Germany,1,50,50,101,13,On-Time,1445.7100763026797,2091.4315746291863,146016.71770657063,104571.57873145932
2024-07-14,P003,Food,W03,East,S03,Germany,1,50,49,148,10,On-Time,1356.3558839041368,1817.18598885018,200740.67081781224,89042.11345365882
2024-07-14,P003,Food,W04,West,S03,Germany,1,50,43,135,7,On-Time,1764.9974101799512,2332.8358877140613,238274.65037429341,100311.94317170464
2024-07-14,P003,Food,W05,Central,S03,Germany,1,50,49,122,5,On-Time,424.0290870684557,581.5478382731991,51731.54862235159,28495.844075386754
2024-07-14,P004,Electronics,W01,North,S01,USA,7,61,50,120,9,On-Time,1754.7301268270558,2426.648727418553,210567.61521924668,121332.43637092764
2024-07-14,P004,Electronics,W02,South,S01,USA,7,48,46,70,8,On-Time,1304.2230770108174,1743.7030601076167,91295.61539075722,80210.34076495036
2024-07-14,P004,Electronics,W03,East,S01,USA,7,60,40,92,8,On-Time,497.74862957267317,704.3958683633217,45792.87392068593,28175.83473453287
2024-07-14,P004,Electronics,W04,West,S01,USA,7,42,61,34,14,On-Time,247.85396555604106,303.8648031563465,8427.034828905396,18535.75299253714
2024-07-14,P004,Electronics,W05,Central,S01,USA,7,48,39,79,9,On-Time,1510.616806298847,2033.5069377992081,119338.72769760892,79306.77057416912
2024-07-14,P005,Home Goods,W01,North,S04,Japan,7,45,45,34,12,On-Time,1722.477082679675,2204.2468223821666,58564.22081110895,99191.1070071975
2024-07-14,P005,Home Goods,W02,South,S04,Japan,7,55,46,28,12,Delayed,952.5702110984805,1160.6436813645548,26671.965910757455,53389.60934276952
2024-07-14,P005,Home Goods,W03,East,S04,Japan,7,59,48,26,9,On-Time,1152.3617460930786,1718.0461578669888,29961.405398420044,82466.21557761545
2024-07-14,P005,Home Goods,W04,West,S04,Japan,7,54,61,103,14,Delayed,311.04654298271305,452.0475851724823,32037.793927219445,27574.90269552142
2024-07-14,P005,Home Goods,W05,Central,S04,Japan,7,48,39,6,14,On-Time,1338.9909073928518,1684.3972783106467,8033.94544435711,65691.49385411522
2024-07-14,P006,Apparel,W01,North,S02,China,4,62,37,148,5,On-Time,266.93839503127737,338.6367800162988,39506.88246462905,12529.560860603056
2024-07-14,P006,Apparel,W02,South,S02,China,4,55,42,96,9,On-Time,1175.0049549918308,1411.3093341170406,112800.47567921576,59274.9920329157
2024-07-14,P006,Apparel,W03,East,S02,China,4,47,47,22,10,On-Time,1119.8032795491554,1672.8368047302786,24635.672150081416,78623.3298223231
2024-07-14,P006,Apparel,W04,West,S02,China,4,57,45,19,2,On-Time,696.8590771126392,926.3801044199382,13240.322465140143,41687.10469889722
2024-07-14,P006,Apparel,W05,Central,S02,China,4,41,41,3,14,On-Time,1693.3862992476286,2414.334793078592,5080.1588977428855,98987.72651622228
2024-07-14,P007,Food,W01,North,S03,Germany,1,57,56,102,14,On-Time,1010.1532060124764,1280.7334613188166,103035.62701327259,71721.07383385373
2024-07-14,P007,Food,W02,South,S03,Germany,1,68,47,41,6,On-Time,1494.7705846853737,2167.20401548244,61285.59397210032,101858.58872767468
2024-07-14,P007,Food,W03,East,S03,Germany,1,43,40,22,12,On-Time,1328.8266180558558,1747.786426524812,29234.185597228825,69911.45706099248
2024-07-14,P007,Food,W04,West,S03,Germany,1,57,41,70,2,Delayed,1163.186821567892,1599.8492386822247,81423.07750975243,65593.81878597122
2024-07-14,P007,Food,W05,Central,S03,Germany,1,52,54,35,6,On-Time,1048.4865393911448,1187.6012510328999,36697.02887869007,64130.467555776595
2024-07-15,P001,Electronics,W01,North,S01,USA,7,64,53,0,11,On-Time,495.00060916802215,732.6599301229289,0.0,38830.97629651523
2024-07-15,P001,Electronics,W02,South,S01,USA,7,49,47,36,6,On-Time,1195.724220933229,1485.2642205748468,43046.07195359624,69807.4183670178
2024-07-15,P001,Electronics,W03,East,S01,USA,7,59,63,66,7,On-Time,1084.9711283042943,1482.0514103672724,71608.09446808342,93369.23885313816
2024-07-15,P001,Electronics,W04,West,S01,USA,7,44,47,24,7,On-Time,636.417392538075,935.791702511181,15274.017420913799,43982.21001802551
2024-07-15,P001,Electronics,W05,Central,S01,USA,7,55,41,98,2,On-Time,792.7119054499232,1106.1335262109817,77685.76673409247,45351.47457465025
2024-07-15,P002,Apparel,W01,North,S02,China,4,60,50,8,9,On-Time,848.0907871565805,1212.0517434715646,6784.726297252644,60602.58717357823
2024-07-15,P002,Apparel,W02,South,S02,China,4,56,39,45,11,On-Time,257.48442685298426,324.48432754609905,11586.799208384291,12654.888774297862
2024-07-15,P002,Apparel,W03,East,S02,China,4,50,52,80,12,On-Time,888.7224685727261,1008.5489280552632,71097.7974858181,52444.544258873684
2024-07-15,P002,Apparel,W04,West,S02,China,4,54,41,31,10,Delayed,1887.819274179318,2617.9141910825238,58522.39749955886,107334.48183438348
2024-07-15,P002,Apparel,W05,Central,S02,China,4,58,44,92,11,On-Time,1451.9079367152722,2027.888630497675,133575.53017780505,89227.09974189769
2024-07-15,P003,Food,W01,North,S03,Germany,1,50,42,113,6,On-Time,1407.2498535397256,1776.3184569697285,159019.233449989,74605.37519272859
2024-07-15,P003,Food,W02,South,S03,Germany,1,36,40,7,3,Delayed,1078.5900385907821,1340.1200647142766,7550.130270135474,53604.80258857107
2024-07-15,P003,Food,W03,East,S03,Germany,1,57,44,41,2,Delayed,1402.834268947664,1880.9947363114136,57516.20502685422,82763.7683977022
2024-07-15,P003,Food,W04,West,S03,Germany,1,41,53,61,12,On-Time,1632.3322159987326,2130.104525667189,99572.26517592269,112895.53986036102
2024-07-15,P003,Food,W05,Central,S03,Germany,1,51,49,70,6,On-Time,1692.0963099177338,1979.9922945041803,118446.74169424137,97019.62243070484
2024-07-15,P004,Electronics,W01,North,S01,USA,7,58,48,130,11,On-Time,1960.3547231634095,2748.134598759992,254846.11401124325,131910.4607404796
2024-07-15,P004,Electronics,W02,South,S01,USA,7,44,44,142,4,On-Time,941.0181016509559,1311.0986809709477,133624.57043443574,57688.3419627217
